county,account_id,owner_name,mailing_address,parcel_address,city,zip,assessed_value,use_code,prop_type
Tarrant,9059,SPIRAL PIPE OF TEXAS INC,"PO BOX 161547, FORT WORTH TX, 76161",513 N HAYS ST,FORT WORTH,,20000,F2,Commercial
Tarrant,9229,JESSE & EVA OCA,"409 N HAYS ST, FORT WORTH TX, 76102",1403  WATERMAN ST,FORT WORTH,,21432,C2C,Commercial
Tarrant,9237,STEVEN C & SAMUEL C LEE LEE,"800 8TH AVE #528, FORT WORTH TX, 76104",1407  WATERMAN ST,FORT WORTH,,26426,C2C,Commercial
Tarrant,9245,FORT WORTH CITY OF,"200 TEXAS ST, FT WORTH TX, 76102",308  FRANKLIN ST,FORT WORTH,,30000,C1C,Commercial
Tarrant,9261,FORT WORTH CITY OF,"200 TEXAS ST, FT WORTH TX, 76102",308  FRANKLIN ST,FORT WORTH,,135000,C1C,Commercial
Tarrant,9296,FORT WORTH CITY OF,"200 TEXAS ST, FT WORTH TX, 76102",308  FRANKLIN ST,FORT WORTH,,24600,F1,Commercial
Tarrant,9342,HOUSE ANDERSON PROPERTIES LTD,"3528 HOUSE ANDERSON RD, EULESS TX, 76040",3536  HOUSE ANDERSON RD,FORT WORTH,,138783,F1,Commercial
Tarrant,9350,EAST PARK CH OF THE NAZARENE,"2222 E PARK ROW DR, ARLINGTON TX, 76010",2222 E PARK ROW DR,ARLINGTON,,784806,F1,Commercial
Tarrant,10847,FLORAL SOLUTIONS PROP LLC,"650 W BEDFRD EULES RD, HURST TX, 76053",650 W BEDFORD EULESS RD,HURST,,820000,F1,Commercial
Tarrant,11088,SANDI PROPERTIES LLC,,624 W BEDFORD EULESS RD,HURST,,425000,F1,Commercial
Tarrant,11096,ARCH LEASING LLC,"3629 SILVERIO TRL, BEDFORD TX, 76021",630 W BEDFORD EULESS RD,HURST,,595135,F1,Commercial
Tarrant,11266,STUART HOSE & PIPE CORPORATION,"701 RIVERSIDE DR, FORT WORTH TX, 76111",840  RIVERSIDE DR,FORT WORTH,,403200,F1,Commercial
Tarrant,11274,BORAL ROOFING LLC,"7575 IRVINE CENTER DR, IRVINE CA, 92618",3100  ENNIS AVE,FORT WORTH,,602000,F2,Commercial
Tarrant,11282,JV AND PH LLC,"3501 6TH AVE, FORT WORTH TX, 76110",4800  PARKER HENDERSON RD,FORT WORTH,,213150,C1C,Commercial
Tarrant,11290,WILLIAMSON BETTY J,"PO BOX 888, AZLE TX, 76098",4812  PARKER HENDERSON RD,FORT WORTH,,619173,F1,Commercial
Tarrant,11304,JV AND PH LLC,"3501 6TH AVE, FORT WORTH TX, 76110",4900  PARKER HENDERSON RD,FORT WORTH,,213875,C1C,Commercial
Tarrant,11312,BLACKBURN CHRIS A,"1273 JENKINS RD, ALEDO TX, 76008",4813  PARKER HENDERSON RD,FORT WORTH,,1376465,F1,Commercial
Tarrant,11320,STOCKBRIDGE 4700 MARTIN LP,"300 N LASALLE STE 5450, CHICAGO IL, 60654",4700  MARTIN ST,FORT WORTH,,439962,C2C,Commercial
Tarrant,11576,HASKIN PROPERTY MNGMT LLP,"PO BOX 14537, HALTOM CITY TX, 76117",2603  WEAVER ST,HALTOM CITY,,118995,C1C,Commercial
Tarrant,11584,HASKIN PROPERTY MNGMT LLP,"PO BOX 14537, HALTOM CITY TX, 76117",2603  WEAVER ST,HALTOM CITY,,95973,C1C,Commercial
Tarrant,11592,TRINITY RIVER AUTHORITY OF TX,"PO BOX 60, ARLINGTON TX, 76004",5300 S COLLINS ST,ARLINGTON,,8890765,F1,Commercial
Tarrant,12513,G H HENSLEY INDUSTRIES INC,"PO BOX 29779, DALLAS TX, 75229",800  5TH AVE,MANSFIELD,,2464373,F2,Commercial
Tarrant,12610,ALVARADO ALEXANDER,"2540 SHROPSHIRE ST, FORT WORTH TX, 76105",2800 E BELKNAP ST,FORT WORTH,,125456,F1,Commercial
Tarrant,12645,ELGALAD MOKHTAR and JIAN RASHDAH FANDI,"6407 VINTAGE LAKE DR, ARLINGTON TX, 76016",2716 E BELKNAP ST,FORT WORTH,,257541,F1,Commercial
Tarrant,12653,CLEAR CHANNEL OUTDOOR LLC,"4830 N LOOP 1604 W SUITE 111, SAN ANTONIO TX, 78249",2718 E BELKNAP ST,FORT WORTH,,248,C1C,Commercial
Tarrant,12688,CENTRO CRISTIANO LA PUERTA HER,"2701 E BELKNAP ST, FORT WORTH TX, 76111",2717 E BELKNAP ST,FORT WORTH,,405525,F1,Commercial
Tarrant,12696,CENTRO CRISTIANO LA PUERTA HER,"2701 E BELKNAP ST, FORT WORTH TX, 76111",421  BLANDIN ST,FORT WORTH,,19438,F1,Commercial
Tarrant,12750,KNIGHTS OF PYTHIAS FW LODG 101,"2720 RACE ST, FORT WORTH TX, 76111",2632  RACE ST,FORT WORTH,,55800,C1C,Commercial
Tarrant,12866,L & M LEASING INC,"3700 CRESTLINE RD, FORT WORTH TX, 76107",2800  RACE ST,FORT WORTH,,810000,F1,Commercial
Tarrant,12874,LOVE LARRY,"3700 CRESTLINE RD, FORT WORTH TX, 76107",612  BLANDIN ST,FORT WORTH,,15000,F1,Commercial
Tarrant,12955,GARCIA GUSTAVO T,"6417 FERN MEADOW DR, FORT WORTH TX, 76179",4016 N MAIN ST,FORT WORTH,,261000,F1,Commercial
Tarrant,13080,SCHILLING HORSE & MULE CO LLC,"1204 NW 35TH ST, FORT WORTH TX, 76106",1102 NW 36TH ST,FORT WORTH,,33068,F1,Commercial
Tarrant,13102,FORT WORTH CITY OF,"200 TEXAS ST, FT WORTH TX, 76102",1112 NW 36TH ST,FORT WORTH,,3750,C1C,Commercial
Tarrant,13110,FORT WORTH CITY OF,"200 TEXAS ST, FT WORTH TX, 76102",1110 NW 36TH ST,FORT WORTH,,3750,C1C,Commercial
Tarrant,13129,FORT WORTH CITY OF,"200 TEXAS ST, FT WORTH TX, 76102",1108 NW 36TH ST,FORT WORTH,,3750,C1C,Commercial
Tarrant,13137,FORT WORTH CITY OF,"200 TEXAS ST, FT WORTH TX, 76102",1106 NW 36TH ST,FORT WORTH,,3750,C1C,Commercial
Tarrant,13145,FORT WORTH CITY OF,"200 TEXAS ST, FT WORTH TX, 76102",1104 NW 36TH ST,FORT WORTH,,3750,C1C,Commercial
Tarrant,13153,FORT WORTH CITY OF,"200 TEXAS ST, FT WORTH TX, 76102",1102 NW 36TH ST,FORT WORTH,,3750,C1C,Commercial
Tarrant,13161,FORT WORTH CITY OF,"200 TEXAS ST, FT WORTH TX, 76102",1100 NW 36TH ST,FORT WORTH,,3750,C1C,Commercial
Tarrant,13188,FORT WORTH CITY OF,"200 TEXAS ST, FT WORTH TX, 76102",1014 NW 36TH ST,FORT WORTH,,3750,C1C,Commercial
Tarrant,13196,FORT WORTH CITY OF,"200 TEXAS ST, FT WORTH TX, 76102",1012 NW 36TH ST,FORT WORTH,,3750,C1C,Commercial
Tarrant,13285,FORT WORTH CITY OF,"200 TEXAS ST, FT WORTH TX, 76102",3518  CHESTNUT AVE,FORT WORTH,,3750,C1C,Commercial
Tarrant,13293,FORT WORTH CITY OF,"200 TEXAS ST, FT WORTH TX, 76102",3516  CHESTNUT AVE,FORT WORTH,,3750,C1C,Commercial
Tarrant,13307,FORT WORTH CITY OF,"200 TEXAS ST, FT WORTH TX, 76102",3514  CHESTNUT AVE,FORT WORTH,,3000,C1C,Commercial
Tarrant,13315,FORT WORTH CITY OF,"200 TEXAS ST, FT WORTH TX, 76102",3512  CHESTNUT AVE,FORT WORTH,,3750,C1C,Commercial
Tarrant,13323,FORT WORTH CITY OF,"200 TEXAS ST, FT WORTH TX, 76102",3510  CHESTNUT AVE,FORT WORTH,,3750,C1C,Commercial
Tarrant,13331,FORT WORTH CITY OF,"200 TEXAS ST, FT WORTH TX, 76102",3508  CHESTNUT AVE,FORT WORTH,,3750,C1C,Commercial
Tarrant,13358,FORT WORTH CITY OF,"200 TEXAS ST, FT WORTH TX, 76102",3506  CHESTNUT AVE,FORT WORTH,,3750,C1C,Commercial
Tarrant,13366,FORT WORTH CITY OF,"200 TEXAS ST, FT WORTH TX, 76102",3504  CHESTNUT AVE,FORT WORTH,,3750,C1C,Commercial
Tarrant,13374,FORT WORTH CITY OF,"200 TEXAS ST, FT WORTH TX, 76102",3502  CHESTNUT AVE,FORT WORTH,,3750,C1C,Commercial
Tarrant,13382,FORT WORTH CITY OF,"200 TEXAS ST, FT WORTH TX, 76102",3500  CHESTNUT AVE,FORT WORTH,,3750,C1C,Commercial
Tarrant,13420,FORT WORTH CITY OF,"200 TEXAS ST, FT WORTH TX, 76102",3516  COLUMBUS AVE,FORT WORTH,,3750,C1C,Commercial
Tarrant,13439,FORT WORTH CITY OF,"200 TEXAS ST, FT WORTH TX, 76102",3514  COLUMBUS AVE,FORT WORTH,,3750,C1C,Commercial
Tarrant,13447,FORT WORTH CITY OF,"200 TEXAS ST, FT WORTH TX, 76102",3512  COLUMBUS AVE,FORT WORTH,,3750,C1C,Commercial
Tarrant,13455,FORT WORTH CITY OF,"200 TEXAS ST, FT WORTH TX, 76102",3510  COLUMBUS AVE,FORT WORTH,,3750,C1C,Commercial
Tarrant,13463,FORT WORTH CITY OF,"200 TEXAS ST, FT WORTH TX, 76102",3508  COLUMBUS AVE,FORT WORTH,,3750,C1C,Commercial
Tarrant,13471,FORT WORTH CITY OF,"200 TEXAS ST, FT WORTH TX, 76102",3506  COLUMBUS AVE,FORT WORTH,,41250,C1C,Commercial
Tarrant,13498,FORT WORTH CITY OF,"200 TEXAS ST, FT WORTH TX, 76102",3504  COLUMBUS AVE,FORT WORTH,,3750,C1C,Commercial
Tarrant,13501,FORT WORTH CITY OF,"200 TEXAS ST, FT WORTH TX, 76102",3502  COLUMBUS AVE,FORT WORTH,,3750,C1C,Commercial
Tarrant,13528,FORT WORTH CITY OF,"200 TEXAS ST, FT WORTH TX, 76102",3500  COLUMBUS AVE,FORT WORTH,,3750,C1C,Commercial
Tarrant,13536,FORT WORTH CITY OF,"200 TEXAS ST, FT WORTH TX, 76102",3501  CHESTNUT AVE,FORT WORTH,,3750,C1C,Commercial
Tarrant,13544,FORT WORTH CITY OF,"200 TEXAS ST, FT WORTH TX, 76102",3503  CHESTNUT AVE,FORT WORTH,,3750,C1C,Commercial
Tarrant,13552,FORT WORTH CITY OF,"200 TEXAS ST, FT WORTH TX, 76102",3505  CHESTNUT AVE,FORT WORTH,,3750,C1C,Commercial
Tarrant,13560,FORT WORTH CITY OF,"200 TEXAS ST, FT WORTH TX, 76102",3507  CHESTNUT AVE,FORT WORTH,,3750,C1C,Commercial
Tarrant,13579,FORT WORTH CITY OF,"200 TEXAS ST, FT WORTH TX, 76102",3509  CHESTNUT AVE,FORT WORTH,,3750,C1C,Commercial
Tarrant,13587,FORT WORTH CITY OF,"200 TEXAS ST, FT WORTH TX, 76102",3511  CHESTNUT AVE,FORT WORTH,,3750,C1C,Commercial
Tarrant,13595,FORT WORTH CITY OF,"200 TEXAS ST, FT WORTH TX, 76102",3513  CHESTNUT AVE,FORT WORTH,,3750,C1C,Commercial
Tarrant,13609,FORT WORTH CITY OF,"200 TEXAS ST, FT WORTH TX, 76102",3515  CHESTNUT AVE,FORT WORTH,,3750,C1C,Commercial
Tarrant,13617,FORT WORTH CITY OF,"200 TEXAS ST, FT WORTH TX, 76102",3517  CHESTNUT AVE,FORT WORTH,,3750,C1C,Commercial
Tarrant,13625,FORT WORTH CITY OF,"200 TEXAS ST, FT WORTH TX, 76102",3519  CHESTNUT AVE,FORT WORTH,,3852,C1C,Commercial
Tarrant,13633,SCHILLING HORSE & MULE CO LLC,"1204 NW 35TH ST, FORT WORTH TX, 76106",1300 NW 35TH ST,FORT WORTH,,83140,F1,Commercial
Tarrant,13641,SCHILLING HORSE & MULE CO LLC,"1204 NW 35TH ST, FORT WORTH TX, 76106",1204 NW 35TH ST,FORT WORTH,,393076,F1,Commercial
Tarrant,13757,"MPN SERVICES, LLC","1135 S AIRPORT CIR, EULESS TX, 76040",1135  AIRPORT CIR S,EULESS,,505400,F1,Commercial
Tarrant,13765,CORINTH LAND COMPANY,"777 TAYLOR ST STE 1035, FORT WORTH TX, 76102",1131  AIRPORT CIR S,EULESS,,1481032,F1,Commercial
Tarrant,13773,KBS REAL ESTATE LLC - SERIES 1,"5650 FOREST LN, DALLAS TX, 75230",1127  AIRPORT CIR S,EULESS,,263380,F1,Commercial
Tarrant,13781,DUPREE GARY T TR,"1123 S AIRPORT CIR, EULESS TX, 76040",1123  AIRPORT CIR S,EULESS,,242971,F1,Commercial
Tarrant,13803,LIFE OUTREACH INTL ASSN CH INC,"1801 W EULESS BLDG A BLVD, EULESS TX, 76040",1119  AIRPORT CIR S,EULESS,,267316,F1,Commercial
Tarrant,13846,LIFE OUTREACH INTL ASSN CH INC,"1801 W EULESS BLDG A BLVD, EULESS TX, 76040",1117  AIRPORT CIR S,EULESS,,75502,F1,Commercial
Tarrant,13862,AIRPORT CIRCLE PROPERTY LLC,"31920 DEL OBISPO ST STE 260, SAN JUAN CAPISTRANO CA, 92675",1101  AIRPORT CIR S,EULESS,,3069381,F1,Commercial
Tarrant,13919,KYJTOSCANA LLC,"3225 MCLEOD DR STE  100, LAS VEGAS NV, 89121",1325  TENNIS DR,BEDFORD,,16500000,BC,Commercial
Tarrant,13927,COURTS OF BEDFORD LLC,"6210 CAMPBELL RD STE 140, DALLAS TX, 75248",1501  TENNIS DR,BEDFORD,,22600000,BC,Commercial
Tarrant,13943,PAWN TX INC,"1315 BROWN TR, BEDFORD TX, 76022",1315  BROWN TR,BEDFORD,,815000,F1,Commercial
Tarrant,13994,NANDA KIM LLC,"1327 JEANETTE WAY, CARROLLTON TX, 75006",205  BEDFORD RD,BEDFORD,,522818,F1,Commercial
Tarrant,14001,SJN HOLDINGS LLC,"11700 PRESTON RD STE 660-680, DALLAS TX, 75230",201  BEDFORD RD,BEDFORD,,750000,F1,Commercial
Tarrant,14044,BEDFORD WENDYS LLC,"2900 W 84TH ST, HIALEAH FL, 33018",1509  BROWN TR,BEDFORD,,660275,F1,Commercial
Tarrant,14052,KFC US PROPERTIES INC,"2601 AVALON DR, LEWISVILLE TX, 75056",1505  BROWN TR,BEDFORD,,630000,F1,Commercial
Tarrant,14087,WAFFLE HOUSE INC,"5986 FINANCIAL DR, NORCROSS GA, 30071",1425  BROWN TR,BEDFORD,,770723,F1,Commercial
Tarrant,14095,D&S CARTER PROPERTIES LLC,"2020 W NORTHWEST HIGHWAY SUITE 114, GRAPEVINE TX, 76051",1421  BROWN TR,BEDFORD,,395680,F1,Commercial
Tarrant,14109,TRUGROCER FEDERAL CREDIT UNION,"PO BOX 8145, BOISE ID, 83707",1327  BROWN TR,BEDFORD,,996200,F1,Commercial
Tarrant,14117,SAINT ANTHONY ASSN,"1319 BROWN TR, BEDFORD TX, 76022",1319  BROWN TR,BEDFORD,,1465216,F1,Commercial
Tarrant,14125,CALVERT FAMILY HOLDINGS LLC,"1320 TENNIS DR, BEDFORD TX, 76022",404  RACQUET CLUB BLVD,BEDFORD,,801572,F1,Commercial
Tarrant,14141,CALVERT FAMILY HOLDINGS LLC,"1704 OAK KNOLL DR, COLLEYVILLE TX, 76034",1328  TENNIS DR,BEDFORD,,349004,F1,Commercial
Tarrant,14168,GRAND PRAIRIE,"PO BOX 534045, GRAND PRAIRIE TX, 75053",2810  SAFRAN DR,GRAND PRAIRIE,,216734,C1C,Commercial
Tarrant,14192,SKYWAY LEGACY LLC,"1510 GINA DR, ARLINGTON TX, 76013",2610  SKYWAY DR,GRAND PRAIRIE,,900000,F1,Commercial
Tarrant,14265,SC DOUBLE I LP,"432 W FORK DR, ARLINGTON TX, 76012",2605  AVIATION PKWY,GRAND PRAIRIE,,750000,F1,Commercial
Tarrant,14338,BPH LEASING LLC,"2610 AVIATION PKWY, GRAND PRAIRIE TX, 75052",2625  AVIATION PKWY,GRAND PRAIRIE,,1001000,F1,Commercial
Tarrant,14354,ALTAGHALBAH WAAD KHALID ETAL,"5520 SUMMER MEADOWS DR, FORT WORTH TX, 76123",2605  SKYWAY DR,GRAND PRAIRIE,,1200000,F1,Commercial
Tarrant,14362,2609 SKYWAY LP,"PO BOX 151505, ARLINGTON TX, 76015",2609  SKYWAY DR,GRAND PRAIRIE,,1222000,F1,Commercial
Tarrant,14370,RED OAK DREAMS LLC,"119 RED OAK LANE, FLOWER MOUND TX, 75028",2613  SKYWAY DR,GRAND PRAIRIE,,1020000,F1,Commercial
Tarrant,14389,SEVENSTONE HEIGHTS LLC,"2815 EXCHANGE BOULEVARD #400, SOUTHLAKE TX, 76092",2617  SKYWAY DR,GRAND PRAIRIE,,1793000,F1,Commercial
Tarrant,14397,HA HIEU V,"2808 MARTSY CT, ARLINGTON TX, 76014",2621  SKYWAY DR,GRAND PRAIRIE,,745400,F1,Commercial
Tarrant,14400,STEPHEN P & CAROLYN A MARTIN,"8021 W HIGHLAND RD, RED OAK TX, 75154",2625  SKYWAY DR,GRAND PRAIRIE,,985000,F1,Commercial
Tarrant,14508,SC DOUBLE I LP,"432 W FORK DR, ARLINGTON TX, 76012",2626  AVIATION PKWY,GRAND PRAIRIE,,975000,F1,Commercial
Tarrant,14524,"BPH LEASING,L.L.C.","2610 AVIATION PKWY, GRAND PRAIRIE TX, 75052",2610  AVIATION PKWY,GRAND PRAIRIE,,1181870,F1,Commercial
Tarrant,14532,DRAGGINTAIL LLC,"13425 FM 916, GRANDVIEW TX, 76050",2606  AVIATION PKWY,GRAND PRAIRIE,,1250000,F1,Commercial
Tarrant,14540,REN GROUP LLC,"4317 GRASSMERE, DALLAS TX, 75205",2411  ARKANSAS LN,GRAND PRAIRIE,,1024000,F1,Commercial
Tarrant,14559,SC DOUBLE I LP,"432 W FORK DR, ARLINGTON TX, 76012",2402  ARKANSAS LN,GRAND PRAIRIE,,727200,F1,Commercial
Tarrant,14605,SENGKHAM & M SOUIMANIPHANH,"6750 TRILOBITE TR, FORT WORTH TX, 76137",5408 E BELKNAP ST,HALTOM CITY,,30000,C1C,Commercial
Tarrant,14613,MYH SMOKE INC,"4712 ALI AKBAR CT, IRVING TX, 75061",5412 E BELKNAP ST,HALTOM CITY,,890976,F1,Commercial
Tarrant,14699,B & B 9 LLC,"120 HAZELWOOD DR, FORT WORTH TX, 76107",5514 E BELKNAP ST,HALTOM CITY,,136500,C1C,Commercial
Tarrant,14850,REDDY ICE LTD,"5720 LYNDON B JOHNSON FWY STE 200, DALLAS TX, 75240",601 N SYLVANIA AVE,FORT WORTH,,773751,F2,Commercial
Tarrant,15180,CHHOR ANNIE,"5315 GASTON AVE, DALLAS TX, 75214",907 N SYLVANIA AVE,FORT WORTH,,1059773,F1,Commercial
Tarrant,15423,OPAL FINANCIAL INC,"PO BOX 113267, CARROLLTON TX, 75011",831 N SYLVANIA AVE,FORT WORTH,,525000,F1,Commercial
Tarrant,15687,FORT WORTH CITY OF,"200 TEXAS ST, FT WORTH TX, 76102",2528  BIRD ST,FORT WORTH,,1440,C1C,Commercial
Tarrant,15814,786SECURED PARTNERS INC,"2131 N COLLINS ST SUITE 433-761, ARLINGTON TX, 76011",1021 N SYLVANIA AVE,FORT WORTH,,307564,F1,Commercial
Tarrant,16632,FORT WORTH CITY OF,"200 TEXAS ST, FT WORTH TX, 76102",0  PROVINE ST,FORT WORTH,,48438,X,Commercial
Tarrant,17086,PROGRESS LAND DEVELOPMENT LLC,"124 RAMSFORD LN, SIMPSONVILLE SC, 29681",5033  JACKSBORO HWY,FORT WORTH,,52832,F1,Commercial
Tarrant,17094,PROGRESS LAND DEVELOPMENT LLC,"124 RAMSFORD LN, SIMPSONVILLE SC, 29681",5029  JACKSBORO HWY,FORT WORTH,,52627,F1,Commercial
Tarrant,17108,PROGRESS LAND DEVELOPMENT LLC,"124 RAMSFORD LN, SIMPSONVILLE SC, 29681",5025  JACKSBORO HWY,FORT WORTH,,2205557,F1,Commercial
Tarrant,17116,PROGRESS LAND DEVELOPMENT LLC,"124 RAMSFORD LN, SIMPSONVILLE SC, 29681",5021  JACKSBORO HWY,FORT WORTH,,63124,F1,Commercial
Tarrant,17124,PROGRESS LAND DEVELOPMENT LLC,"124 RAMSFORD LN, SIMPSONVILLE SC, 29681",5017  JACKSBORO HWY,FORT WORTH,,74128,F1,Commercial
Tarrant,17132,PROGRESS LAND DEVELOPMENT LLC,"124 RAMSFORD LN, SIMPSONVILLE SC, 29681",5013  JACKSBORO HWY,FORT WORTH,,41884,F1,Commercial
Tarrant,17140,PROGRESS LAND DEVELOPMENT LLC,"124 RAMSFORD LN, SIMPSONVILLE SC, 29681",5009  JACKSBORO HWY,FORT WORTH,,74876,F1,Commercial
Tarrant,17159,ROSS MELISSA T ETAL,"4504 MARBELLA CIR, FORT WORTH TX, 76126",5005  JACKSBORO HWY,FORT WORTH,,28776,C1C,Commercial
Tarrant,17167,ROSS MELISSA T ETAL,"4504 MARBELLA CIR, FORT WORTH TX, 76126",5001  JACKSBORO HWY,FORT WORTH,,44281,C1C,Commercial
Tarrant,17345,PEREZ JUAN,"4101 ARBOR AVE, FORT WORTH TX, 76119",2004 S RIVERSIDE DR,FORT WORTH,,85000,F1,Commercial
Tarrant,17353,PREMIERE REAL PROPERTY LLC,"1431 CINNAMON HILL SUITE 104, COLUMBIA MO, 65201",2200 S RIVERSIDE DR,FORT WORTH,,1186610,F1,Commercial
Tarrant,17582,EULESS CITY OF,"201 N ECTOR DR, EULESS TX, 76039",300 E ALEXANDER LN,EULESS,,27530,C1C,Commercial
Tarrant,17841,LOCAL 353 HOTEL EMPL CU,"275 7TH FL 11 AVE, NEW YORK NY, 10001",211 S MAIN ST,EULESS,,174088,F1,Commercial
Tarrant,17981,MALHI REAL ESTATE LLC,"5605 CALISTO WAY, FLOWER MOUND TX, 75028",503 S MAIN ST,EULESS,,384132,F1,Commercial
Tarrant,18538,LOGBECK BRUCE VERNER,"7820 CHANTILLY LN, FORT WORTH TX, 76134",800 E HATTIE ST,FORT WORTH,,47840,F1,Commercial
Tarrant,18546,LOGBECK BRUCE VERNER,"7820 CHANTILLY LN, FORT WORTH TX, 76134",810 E HATTIE ST,FORT WORTH,,168960,F1,Commercial
Tarrant,18554,EMPOWER ME CORPORATION,"5516 E ROSEDALE ST, FORT WORTH TX, 76112",707  MISSOURI AVE,FORT WORTH,,30800,C1C,Commercial
Tarrant,18562,EMPOWER ME CORPORATION,"5516 E ROSEDALE ST, FORT WORTH TX, 76112",711  MISSOURI AVE,FORT WORTH,,30800,C1C,Commercial
Tarrant,18570,EMPOWER ME CORPORATION,"5516 E ROSEDALE ST, FORT WORTH TX, 76112",715  MISSOURI AVE,FORT WORTH,,40800,C1C,Commercial
Tarrant,18589,EMPOWER ME CORPORATION,"5516 E ROSEDALE ST, FORT WORTH TX, 76112",809 E LEUDA ST,FORT WORTH,,23920,C1C,Commercial
Tarrant,19070,ANGELO CHRISTIAN MINISTRIES INC,"PO BOX 61998, SAN ANGELO TX, 76906",717  SOUTH FWY,FORT WORTH,,13000,C1C,Commercial
Tarrant,19097,ANGELO CHRISTIAN MINISTRIES INC,"PO BOX 61998, SAN ANGELO TX, 76906",721  SOUTH FWY,FORT WORTH,,13200,C2C,Commercial
Tarrant,19100,FORT WORTH CITY OF,"200 TEXAS ST, FT WORTH TX, 76102",723  SOUTH FWY,FORT WORTH,,100,X,Commercial
Tarrant,19119,ANGELO CHRISTIAN MINISTRIES INC,"PO BOX 61998, SAN ANGELO TX, 76906",722  MISSOURI AVE,FORT WORTH,,769004,F1,Commercial
Tarrant,19151,QUEEN SHIVA LLC,"401 COLLEGE AVE, FORT WORTH TX, 76104",700  MISSOURI AVE,FORT WORTH,,550000,F1,Commercial
Tarrant,19194,FORT WORTH CITY OF,"200 TEXAS ST, FT WORTH TX, 76102",0  SOUTH FWY,FORT WORTH,,100,X,Commercial
Tarrant,19208,FORT WORTH CITY OF,"200 TEXAS ST, FT WORTH TX, 76102",0  SOUTH FWY,FORT WORTH,,100,X,Commercial
Tarrant,19216,QUEEN SHIVA LLC,"401 COLLEGE AVE, FORT WORTH TX, 76104",621  SOUTH FWY,FORT WORTH,,800000,F1,Commercial
Tarrant,19240,BLESSING JULIA V,"1005 E 3RD ST, FORT WORTH TX, 76102",710 E TUCKER ST,FORT WORTH,,23919,C1C,Commercial
Tarrant,19259,ST ANDREWS UNITED METH CH,"522 MISSOURI AVE, FORT WORTH TX, 76104",505  SOUTH FWY,FORT WORTH,,21300,C2C,Commercial
Tarrant,19275,ST ANDREWS UNITED METH CH,"522 MISSOURI AVE, FORT WORTH TX, 76104",509  SOUTH FWY,FORT WORTH,,21575,C2C,Commercial
Tarrant,19291,ST ANDREWS UNITED METH CH,"522 MISSOURI AVE, FORT WORTH TX, 76104",515  SOUTH FWY,FORT WORTH,,23694,C2C,Commercial
Tarrant,19305,ST ANDREWS UNITED METH CH,"522 MISSOURI AVE, FORT WORTH TX, 76104",519  SOUTH FWY,FORT WORTH,,24069,C2C,Commercial
Tarrant,19321,ST ANDREWS UNITED METH CH,"522 MISSOURI AVE, FORT WORTH TX, 76104",709 E ANNIE ST,FORT WORTH,,28205,C2C,Commercial
Tarrant,19348,ST ANDREWS UNITED METH CH,"522 MISSOURI AVE, FORT WORTH TX, 76104",522  MISSOURI AVE,FORT WORTH,,112540,F1,Commercial
Tarrant,19356,ST ANDREWS UNITED METH CH,"522 MISSOURI AVE, FORT WORTH TX, 76104",504  MISSOURI AVE,FORT WORTH,,9625,C1C,Commercial
Tarrant,19364,ST ANDREWS UNITED METH CH,"522 MISSOURI AVE, FORT WORTH TX, 76104",500  MISSOURI AVE,FORT WORTH,,9625,C1C,Commercial
Tarrant,19429,BARKER MARVIN,"PO BOX 12554, FORT WORTH TX, 76110",415  SOUTH FWY,FORT WORTH,,29163,F1,Commercial
Tarrant,19445,STANLEY DONALD IVAN,"5475 WHITE SETTLEMENT RD, WEATHERFORD TX, 76087",420  MISSOURI AVE,FORT WORTH,,160000,F1,Commercial
Tarrant,19461,CREAGER PROPERTIES LLC,"2600 LIPSCOMB ST, FORT WORTH TX, 76110",412  MISSOURI AVE,FORT WORTH,,9625,F1,Commercial
Tarrant,19518,SCC SOUTH 1 LP,"4723 MEMPHIS ST, DALLAS TX, 75154",400  SOUTH FWY,FORT WORTH,,783000,F1,Commercial
Tarrant,19585,CATALYTIC ENTERPRISES LLC,"500 SOUTH FWY, FORT WORTH TX, 76104",512  SOUTH FWY,FORT WORTH,,372000,F1,Commercial
Tarrant,19607,COZUMEL PROPERTIES LP,"PO BOX 940, FORT WORTH TX, 76101",620  SOUTH FWY,FORT WORTH,,275000,F1,Commercial
Tarrant,19623,SNODGRASS ROGER,"500 SOUTH FWY, FORT WORTH TX, 76104",604 E ANNIE ST,FORT WORTH,,5900,C1C,Commercial
Tarrant,19631,SNODGRASS ROGER,"500 SOUTH FWY, FORT WORTH TX, 76104",600 E ANNIE ST,FORT WORTH,,6250,C1C,Commercial
Tarrant,19658,SNODGRASS ROGER,"500 SOUTH FWY, FORT WORTH TX, 76104",608 E ANNIE ST,FORT WORTH,,6375,C1C,Commercial
Tarrant,19682,FORT WORTH CITY OF,"200 TEXAS ST, FT WORTH TX, 76102",0  SOUTH FWY,FORT WORTH,,100,X,Commercial
Tarrant,19739,VG7 HOLDINGS LTD,"2013 JENSON RD, FORT WORTH TX, 76112",701  ARIZONA AVE,FORT WORTH,,852200,F1,Commercial
Tarrant,19771,MOORE OUTDOOR PROPERTIES LP,"3108 WESTMINSTER AVE, DALLAS TX, 75205",609 E LEUDA ST,FORT WORTH,,62500,C1C,Commercial
Tarrant,19798,REYES OSCAR,"804 JUDD ST, FORT WORTH TX, 76104",818  SOUTH FWY,FORT WORTH,,162353,F1,Commercial
